-BEGIN HEADER-
Dataset: NASA_Pandeglang_Hourly.csv
Variabel: WS10M
Model: XGB-BiLSTM Stacking
Stacking Metrics: MAE=0.135 RMSE=0.175 MAPE=3.97% R2=0.993
Forecast Summary:
Prediksi kecepatan angin untuk periode 01-01-2023 hingga 08-01-2023 menunjukkan rata-rata 3.52 m/s, termasuk kategori angin sedang. Nilai tertinggi mencapai 8.99 m/s dan terendah 1.74 m/s, dengan standar deviasi 1.60 m/s. Nilai cenderung paling tinggi sekitar pukul 10:00 dan paling rendah sekitar pukul 22:00. Secara umum tren kecepatan angin menurun menuju akhir periode. 

Model terbaik adalah XGB-BiLSTM Stacking dengan MAPE 3.97% dan RMSE 0.175. Tingkat akurasi model tergolong tinggi.

-END HEADER-

YEAR;MO;DY;HR;WS10M;XGB_Base;XGB_BiLSTM_Stacked
2020;4;10;5;1,8;2,213;2,262
2020;4;10;6;0,59;1,255;1,155
2020;4;10;7;0,51;0,57;0,081
2020;4;10;8;0,85;0,592;0,863
2020;4;10;9;1,31;1,161;1,107
2020;4;10;10;1,65;1,617;1,746
2020;4;10;11;2,04;2,024;1,769
2020;4;10;12;2,28;2,311;2,421
2020;4;10;13;2,41;2,467;2,399
2020;4;10;14;2,49;2,54;2,407
2020;4;10;15;2,62;2,566;2,513
2020;4;10;16;2,88;2,762;2,682
2020;4;10;17;3,1;3,043;3,063
2020;4;10;18;3,26;3,244;3,327
2020;4;10;19;3,5;3,431;3,378
2020;4;10;20;3,68;3,639;3,58
2020;4;10;21;3,8;3,8;3,754
2020;4;10;22;3,87;3,892;3,809
2020;4;10;23;3,95;3,913;3,853
2020;4;11;0;4,14;4,035;3,955
2020;4;11;1;4,17;4,143;4,219
2020;4;11;2;3,9;4,088;3,969
2020;4;11;3;3,62;3,757;3,597
2020;4;11;4;3,35;3,434;3,261
2020;4;11;5;3,01;3,111;3,078
2020;4;11;6;2,58;2,735;2,707
2020;4;11;7;2,32;2,394;2,309
2020;4;11;8;1,93;2,002;2,055
2020;4;11;9;1,6;1,716;1,717
2020;4;11;10;1,49;1,523;1,437
2020;4;11;11;1,54;1,419;1,445
2020;4;11;12;1,71;1,652;1,662
2020;4;11;13;1,93;1,864;1,812
2020;4;11;14;2,12;2,097;2,116
2020;4;11;15;2,27;2,306;2,207
2020;4;11;16;2,43;2,417;2,338
2020;4;11;17;2,6;2,543;2,546
2020;4;11;18;2,67;2,709;2,723
2020;4;11;19;2,8;2,819;2,764
2020;4;11;20;2,9;2,889;2,801
2020;4;11;21;3,02;3,025;2,966
2020;4;11;22;3,23;3,142;3,017
2020;4;11;23;3,53;3,426;3,36
2020;4;12;0;3,9;3,771;3,679
2020;4;12;1;4,3;4,153;4,097
2020;4;12;2;4,68;4,533;4,395
2020;4;12;3;4,96;4,905;4,826
2020;4;12;4;4,98;5,064;4,902
2020;4;12;5;4,87;5,01;4,756
2020;4;12;6;4,8;4,832;4,629
2020;4;12;7;4,97;4,848;4,681
2020;4;12;8;4,84;4,924;4,877
2020;4;12;9;4,58;4,712;4,591
2020;4;12;10;4,15;4,337;4,291
2020;4;12;11;3,68;3,858;3,726
2020;4;12;12;3,38;3,411;3,316
2020;4;12;13;3,31;3,215;3,199
2020;4;12;14;3,4;3,299;3,312
2020;4;12;15;3,56;3,484;3,486
2020;4;12;16;3,71;3,677;3,682
2020;4;12;17;3,74;3,774;3,832
2020;4;12;18;3,85;3,84;3,781
2020;4;12;19;4,14;4,049;3,964
2020;4;12;20;4,41;4,305;4,31
2020;4;12;21;4,55;4,524;4,518
2020;4;12;22;4,61;4,665;4,585
2020;4;12;23;4,63;4,686;4,574
2020;4;13;0;4,57;4,642;4,584
2020;4;13;1;4,54;4,568;4,466
2020;4;13;2;4,44;4,525;4,345
2020;4;13;3;4,25;4,363;4,343
2020;4;13;4;4,08;4,15;3,882
2020;4;13;5;4,06;4,045;3,812
2020;4;13;6;4,39;4,169;4,011
2020;4;13;7;4,98;4,659;4,615
2020;4;13;8;4,97;5,0;5,107
2020;4;13;9;4,48;4,802;4,585
2020;4;13;10;3,82;4,01;3,806
2020;4;13;11;3,25;3,404;3,212
2020;4;13;12;2,81;2,896;2,837
2020;4;13;13;2,52;2,601;2,529
2020;4;13;14;2,45;2,382;2,399
2020;4;13;15;2,5;2,457;2,464
2020;4;13;16;2,57;2,54;2,58
2020;4;13;17;2,54;2,636;2,687
2020;4;13;18;2,48;2,587;2,514
2020;4;13;19;2,46;2,474;2,533
2020;4;13;20;2,56;2,497;2,442
2020;4;13;21;2,7;2,627;2,679
2020;4;13;22;2,72;2,771;2,807
2020;4;13;23;2,74;2,791;2,71
2020;4;14;0;2,86;2,831;2,744
2020;4;14;1;3,06;3,013;2,993
2020;4;14;2;3,24;3,218;3,125
2020;4;14;3;3,4;3,381;3,359
2020;4;14;4;3,5;3,503;3,356
2020;4;14;5;3,53;3,57;3,501
2020;4;14;6;3,5;3,522;3,499
2020;4;14;7;3,57;3,559;3,512
2020;4;14;8;3,35;3,469;3,368
2020;4;14;9;2,93;3,128;3,022
2020;4;14;10;2,31;2,532;2,559
2020;4;14;11;1,61;1,84;1,739
2020;4;14;12;0,99;1,22;1,092
2020;4;14;13;0,7;0,766;0,608
2020;4;14;14;0,87;0,786;0,607
2020;4;14;15;1,18;1,144;1,073
2020;4;14;16;1,68;1,533;1,427
2020;4;14;17;2,25;2,048;2,107
2020;4;14;18;2,72;2,648;2,651
2020;4;14;19;3,15;3,08;3,198
2020;4;14;20;3,41;3,365;3,237
2020;4;14;21;3,58;3,603;3,594
2020;4;14;22;3,71;3,733;3,57
2020;4;14;23;3,84;3,805;3,761
2020;4;15;0;4,02;3,94;3,881
2020;4;15;1;4,31;4,144;4,158
2020;4;15;2;4,71;4,462;4,39
2020;4;15;3;5,09;4,939;4,992
2020;4;15;4;5,11;5,18;5,135
2020;4;15;5;4,83;5,055;4,884
2020;4;15;6;3,89;4,291;4,457
2020;4;15;7;3,23;3,401;3,052
2020;4;15;8;3,05;3,032;2,655
2020;4;15;9;2,73;2,778;3,084
2020;4;15;10;2,76;2,686;2,361
2020;4;15;11;3,04;2,783;2,834
2020;4;15;12;3,1;3,141;3,247
2020;4;15;13;2,72;3,004;2,94
2020;4;15;14;2,18;2,513;2,328
2020;4;15;15;1,93;1,961;1,781
2020;4;15;16;1,84;1,802;1,858
2020;4;15;17;1,72;1,755;1,881
2020;4;15;18;1,58;1,672;1,691
2020;4;15;19;1,62;1,628;1,614
2020;4;15;20;1,84;1,787;1,61
2020;4;15;21;1,93;1,957;2,087
2020;4;15;22;2,33;2,169;1,988
2020;4;15;23;2,91;2,618;2,715
2020;4;16;0;3,5;3,278;3,37
2020;4;16;1;4,08;3,954;3,87
2020;4;16;2;4,36;4,318;4,347
2020;4;16;3;4,41;4,51;4,443
2020;4;16;4;4,44;4,495;4,179
2020;4;16;5;4,19;4,31;4,293
2020;4;16;6;3,51;3,847;3,87
2020;4;16;7;2,83;3,113;2,89
2020;4;16;8;2,1;2,295;2,237
2020;4;16;9;1,61;1,677;1,597
2020;4;16;10;1,63;1,427;1,398
2020;4;16;11;1,71;1,58;1,756
2020;4;16;12;1,39;1,618;1,777
2020;4;16;13;1,06;1,304;1,092
2020;4;16;14;0,92;0,97;0,869
2020;4;16;15;0,77;0,913;0,905
2020;4;16;16;0,5;0,699;0,694
2020;4;16;17;0,24;0,445;0,402
2020;4;16;18;0,17;0,497;0,232
2020;4;16;19;0,29;0,551;0,298
2020;4;16;20;0,45;0,533;0,473
2020;4;16;21;0,46;0,56;0,407
2020;4;16;22;0,26;0,498;0,871
2020;4;16;23;0,41;0,51;-0,011
2020;4;17;0;0,8;0,558;0,971
2020;4;17;1;1,01;1,03;0,947
2020;4;17;2;0,83;1,038;1,24
2020;4;17;3;0,44;0,689;0,657
2020;4;17;4;0,36;0,553;0,331
2020;4;17;5;0,75;0,489;0,533
2020;4;17;6;1,13;1,012;1,117
2020;4;17;7;1,58;1,5;1,562
2020;4;17;8;2,01;1,929;1,75
2020;4;17;9;2,48;2,363;2,3
2020;4;17;10;3,09;2,882;2,785
2020;4;17;11;3,57;3,449;3,473
2020;4;17;12;3,93;3,92;3,763
2020;4;17;13;4,11;4,081;4,033
2020;4;17;14;3,74;4,036;4,09
2020;4;17;15;3,2;3,437;3,269
2020;4;17;16;3,07;3,047;2,771
2020;4;17;17;2,96;2,945;3,178
2020;4;17;18;2,73;2,805;2,897
2020;4;17;19;2,6;2,67;2,578
2020;4;17;20;2,49;2,52;2,6
2020;4;17;21;2,31;2,407;2,385
2020;4;17;22;2,12;2,151;2,186
2020;4;17;23;2,17;2,092;2,055
2020;4;18;0;2,47;2,323;2,322
2020;4;18;1;2,64;2,569;2,789
2020;4;18;2;2,43;2,724;2,633
2020;4;18;3;1,74;2,15;2,222
2020;4;18;4;0,39;1,127;1,065
2020;4;18;5;1,4;0,82;-0,058
2020;4;18;6;2,58;1,991;2,745
2020;4;18;7;3,32;3,141;3,309
2020;4;18;8;3,49;3,611;3,798
2020;4;18;9;3,53;3,683;3,307
2020;4;18;10;3,5;3,575;3,594
2020;4;18;11;3,38;3,473;3,395
2020;4;18;12;3,18;3,281;3,173
2020;4;18;13;2,93;3,027;3,029
2020;4;18;14;2,65;2,743;2,625
2020;4;18;15;2,41;2,44;2,364
2020;4;18;16;2,27;2,248;2,202
2020;4;18;17;2,26;2,208;2,194
2020;4;18;18;2,46;2,318;2,223
2020;4;18;19;2,87;2,669;2,663
2020;4;18;20;2,99;3,026;3,062
2020;4;18;21;3,11;3,175;2,94
2020;4;18;22;3,59;3,357;3,104
2020;4;18;23;3,43;3,557;3,958
2020;4;19;0;2,89;3,292;3,077
2020;4;19;1;2,35;2,59;2,451
2020;4;19;2;2,01;2,114;1,935
2020;4;19;3;1,89;1,84;1,838
2020;4;19;4;1,77;1,766;1,735
2020;4;19;5;1,52;1,633;1,673
2020;4;19;6;1,36;1,428;1,475
2020;4;19;7;1,47;1,44;1,271
2020;4;19;8;1,55;1,467;1,631
2020;4;19;9;1,46;1,554;1,354
2020;4;19;10;1,19;1,27;1,405
2020;4;19;11;0,74;0,845;0,841
2020;4;19;12;0,38;0,455;0,494
2020;4;19;13;0,33;0,451;0,381
2020;4;19;14;0,51;0,583;0,501
2020;4;19;15;0,74;0,862;0,676
2020;4;19;16;0,99;0,955;0,934
2020;4;19;17;1,32;1,244;1,173
2020;4;19;18;1,66;1,625;1,569
2020;4;19;19;1,88;1,935;1,908
2020;4;19;20;2,07;2,099;2,039
2020;4;19;21;2,18;2,172;2,16
2020;4;19;22;2,27;2,318;2,228
2020;4;19;23;2,36;2,386;2,344
2020;4;20;0;2,41;2,441;2,36
2020;4;20;1;2,47;2,495;2,452
2020;4;20;2;2,51;2,525;2,426
2020;4;20;3;2,5;2,526;2,569
2020;4;20;4;2,5;2,503;2,371
2020;4;20;5;2,59;2,552;2,47
2020;4;20;6;2,68;2,648;2,642
2020;4;20;7;2,81;2,792;2,803
2020;4;20;8;2,86;2,822;2,739
2020;4;20;9;2,81;2,785;2,819
2020;4;20;10;2,61;2,62;2,706
2020;4;20;11;2,26;2,288;2,358
2020;4;20;12;1,73;1,787;1,952
2020;4;20;13;1,16;1,276;1,33
2020;4;20;14;0,62;0,763;0,791
2020;4;20;15;0,33;0,526;0,356
2020;4;20;16;0,54;0,455;0,447
2020;4;20;17;0,86;0,821;0,591
2020;4;20;18;1,23;1,141;1,51
2020;4;20;19;1,62;1,549;1,259
2020;4;20;20;2,03;1,966;1,977
2020;4;20;21;2,34;2,305;2,421
2020;4;20;22;2,54;2,563;2,509
2020;4;20;23;2,62;2,722;2,665
2020;4;21;0;2,68;2,732;2,664
2020;4;21;1;2,69;2,704;2,695
2020;4;21;2;2,73;2,744;2,642
2020;4;21;3;2,9;2,82;2,796
2020;4;21;4;3,17;3,077;2,946
2020;4;21;5;3,35;3,329;3,323
2020;4;21;6;3,57;3,511;3,438
2020;4;21;7;3,8;3,771;3,71
2020;4;21;8;3,68;3,816;3,887
2020;4;21;9;3,69;3,677;3,433
2020;4;21;10;3,81;3,65;3,575
2020;4;21;11;3,77;3,706;3,77
2020;4;21;12;3,44;3,546;3,535
2020;4;21;13;3,04;3,139;3,037
2020;4;21;14;2,69;2,645;2,636
2020;4;21;15;2,48;2,415;2,383
2020;4;21;16;2,2;2,248;2,342
2020;4;21;17;1,88;1,954;2,036
2020;4;21;18;1,63;1,678;1,742
2020;4;21;19;1,46;1,448;1,457
2020;4;21;20;1,45;1,399;1,459
2020;4;21;21;1,52;1,467;1,525
2020;4;21;22;1,61;1,557;1,644
2020;4;21;23;2,0;1,854;1,721
2020;4;22;0;2,65;2,321;2,36
2020;4;22;1;2,74;2,829;3,166
2020;4;22;2;2,24;2,722;2,547
2020;4;22;3;2,0;2,14;1,765
2020;4;22;4;2,27;2,035;1,837
2020;4;22;5;2,66;2,393;2,567
2020;4;22;6;2,84;2,834;2,886
2020;4;22;7;3,11;3,043;2,956
2020;4;22;8;3,1;3,152;3,105
2020;4;22;9;3,01;3,025;2,911
2020;4;22;10;2,65;2,686;2,789
2020;4;22;11;2,13;2,197;2,222
2020;4;22;12;1,58;1,631;1,633
2020;4;22;13;1,23;1,185;1,142
2020;4;22;14;1,35;1,161;1,036
2020;4;22;15;1,8;1,567;1,534
2020;4;22;16;2,41;2,232;2,145
2020;4;22;17;3,08;2,863;2,915
2020;4;22;18;3,63;3,486;3,588
2020;4;22;19;4,05;3,991;4,036
2020;4;22;20;4,28;4,276;4,171
2020;4;22;21;4,26;4,364;4,353
2020;4;22;22;4,17;4,235;4,137
2020;4;22;23;3,97;4,049;4,09
2020;4;23;0;3,62;3,789;3,83
2020;4;23;1;3,46;3,448;3,387
2020;4;23;2;3,71;3,477;3,31
2020;4;23;3;3,81;3,732;4,097
2020;4;23;4;3,77;3,852;3,744
2020;4;23;5;3,6;3,737;3,692
2020;4;23;6;3,16;3,405;3,515
2020;4;23;7;2,52;2,822;2,821
2020;4;23;8;1,68;2,063;1,963
2020;4;23;9;1,0;1,259;1,235
2020;4;23;10;1,65;1,107;0,649
2020;4;23;11;2,59;2,048;2,281
2020;4;23;12;3,25;3,135;3,124
2020;4;23;13;3,32;3,491;3,456
2020;4;23;14;3,33;3,479;3,243
2020;4;23;15;3,31;3,337;3,012
2020;4;23;16;3,06;3,189;3,619
2020;4;23;17;2,69;2,88;2,517
2020;4;23;18;2,42;2,452;2,75
2020;4;23;19;2,16;2,235;2,309
2020;4;23;20;1,9;1,974;1,958
2020;4;23;21;1,59;1,687;1,698
2020;4;23;22;1,34;1,444;1,66
2020;4;23;23;1,09;1,193;0,892
2020;4;24;0;0,82;1,011;1,301
2020;4;24;1;0,58;0,82;0,584
2020;4;24;2;0,4;0,567;0,408
2020;4;24;3;0,37;0,507;0,741
2020;4;24;4;0,16;0,621;0,218
2020;4;24;5;0,95;0,627;0,42
2020;4;24;6;2,06;1,431;1,676
2020;4;24;7;3,69;2,997;2,704
2020;4;24;8;5,49;4,739;5,038
2020;4;24;9;6,24;5,994;6,419
2020;4;24;10;6,68;6,533;6,4
2020;4;24;11;6,57;6,591;6,697
2020;4;24;12;5,7;6,105;6,128
2020;4;24;13;4,8;5,084;4,602
2020;4;24;14;3,53;3,861;3,953
2020;4;24;15;2,63;2,917;2,66
2020;4;24;16;2,4;2,366;2,028
2020;4;24;17;2,39;2,27;2,566
2020;4;24;18;2,43;2,364;2,453
2020;4;24;19;2,5;2,508;2,406
2020;4;24;20;2,58;2,593;2,609
2020;4;24;21;2,5;2,634;2,57
2020;4;24;22;2,38;2,464;2,397
2020;4;24;23;2,45;2,355;2,324
2020;4;25;0;2,97;2,618;2,466
2020;4;25;1;3,6;3,277;3,398
2020;4;25;2;3,96;3,976;3,961
2020;4;25;3;4,03;4,12;4,097
2020;4;25;4;3,88;4,062;3,845
2020;4;25;5;3,53;3,739;3,623
2020;4;25;6;3,19;3,346;3,247
2020;4;25;7;3,26;3,138;2,936
2020;4;25;8;3,32;3,113;3,327
2020;4;25;9;3,3;3,204;3,181
2020;4;25;10;3,11;3,06;3,006
2020;4;25;11;2,74;2,779;2,796
2020;4;25;12;2,34;2,355;2,237
2020;4;25;13;2,07;2,011;1,944
2020;4;25;14;1,99;1,867;1,847
2020;4;25;15;1,96;1,856;1,887
2020;4;25;16;2,05;1,986;1,921
2020;4;25;17;2,03;2,046;2,107
2020;4;25;18;1,91;2,001;2,189
2020;4;25;19;1,93;1,904;1,765
2020;4;25;20;2,02;1,908;1,999
2020;4;25;21;2,08;2,012;2,103
2020;4;25;22;1,94;2,043;2,105
2020;4;25;23;1,77;1,891;1,837
2020;4;26;0;1,71;1,767;1,705
2020;4;26;1;1,68;1,703;1,784
2020;4;26;2;1,58;1,643;1,63
2020;4;26;3;1,51;1,594;1,573
2020;4;26;4;1,44;1,457;1,456
2020;4;26;5;1,35;1,427;1,433
2020;4;26;6;1,27;1,304;1,322
2020;4;26;7;1,31;1,348;1,339
2020;4;26;8;1,38;1,336;1,367
2020;4;26;9;1,36;1,283;1,384
2020;4;26;10;1,23;1,256;1,37
2020;4;26;11;0,94;1,026;1,06
2020;4;26;12;0,7;0,829;0,722
2020;4;26;13;0,84;0,822;0,624
2020;4;26;14;1,19;1,123;1,053
2020;4;26;15;1,52;1,468;1,495
2020;4;26;16;1,84;1,796;1,728
2020;4;26;17;2,11;2,114;2,11
2020;4;26;18;2,37;2,323;2,295
2020;4;26;19;2,68;2,604;2,652
2020;4;26;20;3,01;2,941;2,888
2020;4;26;21;3,19;3,207;3,246
2020;4;26;22;3,13;3,232;3,249
2020;4;26;23;2,94;3,094;3,023
2020;4;27;0;2,72;2,835;2,775
2020;4;27;1;2,5;2,562;2,638
2020;4;27;2;2,4;2,387;2,294
2020;4;27;3;2,62;2,467;2,41
2020;4;27;4;3,08;2,839;2,751
2020;4;27;5;3,74;3,46;3,36
2020;4;27;6;4,63;4,22;4,2
2020;4;27;7;5,77;5,307;5,213
2020;4;27;8;6,56;6,292;6,41
2020;4;27;9;7,05;6,92;6,849
2020;4;27;10;7,47;7,292;7,068
2020;4;27;11;7,67;7,535;7,563
2020;4;27;12;7,77;7,712;7,528
2020;4;27;13;7,82;7,732;7,583
2020;4;27;14;7,75;7,765;7,669
2020;4;27;15;7,36;7,573;7,425
2020;4;27;16;6,89;7,13;6,792
2020;4;27;17;6,58;6,634;6,41
2020;4;27;18;6,28;6,308;6,263
2020;4;27;19;6,11;6,129;5,897
2020;4;27;20;6,37;6,136;5,924
2020;4;27;21;6,79;6,486;6,498
2020;4;27;22;7,02;6,948;6,879
2020;4;27;23;7,01;7,067;6,914
2020;4;28;0;6,71;6,89;6,785
2020;4;28;1;6,51;6,583;6,275
2020;4;28;2;6,61;6,464;6,114
2020;4;28;3;6,74;6,574;6,741
2020;4;28;4;6,73;6,77;6,56
2020;4;28;5;6,55;6,693;6,538
2020;4;28;6;6,28;6,423;6,362
2020;4;28;7;6,23;6,224;5,989
2020;4;28;8;6,1;6,11;5,993
2020;4;28;9;5,87;5,967;5,808
2020;4;28;10;5,65;5,762;5,561
2020;4;28;11;5,48;5,497;5,378
2020;4;28;12;5,34;5,359;5,242
2020;4;28;13;5,21;5,245;5,068
2020;4;28;14;5,1;5,157;4,965
2020;4;28;15;4,93;4,992;4,867
2020;4;28;16;4,71;4,788;4,619
2020;4;28;17;4,42;4,482;4,47
2020;4;28;18;4,28;4,25;4,164
2020;4;28;19;4,26;4,173;4,135
2020;4;28;20;4,11;4,171;4,181
2020;4;28;21;3,86;3,987;3,932
2020;4;28;22;3,71;3,765;3,665
2020;4;28;23;3,6;3,628;3,68
2020;4;29;0;3,36;3,503;3,598
2020;4;29;1;3,16;3,286;3,253
2020;4;29;2;3,06;3,087;3,09
2020;4;29;3;3,17;3,106;3,212
2020;4;29;4;3,34;3,27;3,29
2020;4;29;5;3,77;3,618;3,526
2020;4;29;6;4,48;4,123;4,144
2020;4;29;7;5,44;5,04;5,011
2020;4;29;8;5,9;5,707;5,919
2020;4;29;9;5,95;5,916;5,936
2020;4;29;10;5,48;5,704;5,668
2020;4;29;11;4,5;4,866;4,873
2020;4;29;12;3,2;3,654;3,616
2020;4;29;13;2,14;2,474;2,259
2020;4;29;14;2,53;2,159;1,6
2020;4;29;15;3,48;2,691;3,308
2020;4;29;16;4,09;3,904;4,257
2020;4;29;17;4,42;4,452;4,238
2020;4;29;18;4,78;4,74;4,553
2020;4;29;19;5,21;5,057;4,869
2020;4;29;20;5,61;5,46;5,367
2020;4;29;21;6,05;5,879;5,732
2020;4;29;22;6,61;6,322;6,251
2020;4;29;23;7,3;6,928;6,89
2020;4;30;0;7,68;7,525;7,637
2020;4;30;1;7,65;7,765;7,749
2020;4;30;2;7,67;7,686;7,29
2020;4;30;3;7,86;7,646;7,621
2020;4;30;4;7,78;7,752;7,703
2020;4;30;5;7,62;7,71;7,416
2020;4;30;6;7,38;7,438;7,363
2020;4;30;7;7,2;7,256;7,178
2020;4;30;8;7,14;7,127;6,844
2020;4;30;9;7,05;6,919;6,924
2020;4;30;10;6,95;6,805;6,75
2020;4;30;11;6,69;6,642;6,591
2020;4;30;12;6,21;6,267;6,377
2020;4;30;13;5,69;5,741;5,647
2020;4;30;14;5,28;5,251;5,295
2020;4;30;15;5,0;4,94;5,122
2020;4;30;16;5,08;4,903;4,769
2020;4;30;17;5,34;5,125;5,28
2020;4;30;18;5,69;5,512;5,594
2020;4;30;19;5,98;5,869;5,872
2020;4;30;20;5,86;5,966;6,054
2020;4;30;21;5,42;5,692;5,578
2020;4;30;22;4,98;5,127;4,968
2020;4;30;23;4,83;4,765;4,725
2020;5;1;0;4,9;4,784;4,791
2020;5;1;1;5,0;4,92;4,922
2020;5;1;2;5,12;5,1;5,001
2020;5;1;3;5,3;5,266;5,199
2020;5;1;4;5,62;5,515;5,243
2020;5;1;5;5,97;5,847;5,73
2020;5;1;6;6,24;6,144;6,115
2020;5;1;7;6,75;6,544;6,261
2020;5;1;8;7,07;6,955;6,969
2020;5;1;9;7,28;7,144;7,029
2020;5;1;10;7,22;7,214;7,204
2020;5;1;11;6,97;7,064;6,891
2020;5;1;12;6,77;6,796;6,572
2020;5;1;13;6,71;6,601;6,477
2020;5;1;14;6,75;6,591;6,608
2020;5;1;15;6,44;6,597;6,666
2020;5;1;16;5,88;6,259;6,049
2020;5;1;17;5,64;5,771;5,423
2020;5;1;18;5,97;5,655;5,549
2020;5;1;19;6,36;6,101;6,286
2020;5;1;20;6,49;6,508;6,505
2020;5;1;21;6,42;6,561;6,384
2020;5;1;22;6,38;6,441;6,203
2020;5;1;23;6,56;6,419;6,275
2020;5;2;0;6,84;6,692;6,705
2020;5;2;1;6,91;6,903;7,003
2020;5;2;2;6,64;6,851;6,623
2020;5;2;3;6,16;6,4;6,341
2020;5;2;4;5,51;5,791;5,545
2020;5;2;5;4,73;5,082;4,949
2020;5;2;6;3,95;4,281;4,134
2020;5;2;7;3,61;3,707;3,483
2020;5;2;8;3,73;3,504;3,422
2020;5;2;9;4,04;3,792;3,895
2020;5;2;10;4,23;4,14;4,251
2020;5;2;11;4,23;4,263;4,267
2020;5;2;12;4,11;4,214;4,104
2020;5;2;13;3,96;4,045;3,865
2020;5;2;14;3,88;3,913;3,77
2020;5;2;15;4,05;3,938;3,773
2020;5;2;16;4,46;4,199;4,187
2020;5;2;17;4,59;4,528;4,71
2020;5;2;18;4,52;4,699;4,688
2020;5;2;19;4,22;4,465;4,365
2020;5;2;20;3,95;4,087;3,849
2020;5;2;21;3,75;3,744;3,726
2020;5;2;22;3,55;3,555;3,656
2020;5;2;23;3,41;3,41;3,452
2020;5;3;0;3,23;3,277;3,369
2020;5;3;1;2,95;3,064;3,142
2020;5;3;2;2,82;2,832;2,658
2020;5;3;3;2,88;2,778;2,845
2020;5;3;4;3,14;2,966;2,874
2020;5;3;5;3,51;3,346;3,324
2020;5;3;6;3,84;3,781;3,782
2020;5;3;7;4,19;4,135;4,066
2020;5;3;8;4,14;4,228;4,287
2020;5;3;9;3,81;3,933;3,938
2020;5;3;10;3,32;3,363;3,497
2020;5;3;11;2,99;2,938;2,875
2020;5;3;12;2,99;2,739;2,794
2020;5;3;13;3,25;3,065;3,082
2020;5;3;14;3,41;3,373;3,728
2020;5;3;15;3,34;3,435;3,36
2020;5;3;16;3,13;3,312;3,565
2020;5;3;17;2,75;2,945;2,8
2020;5;3;18;2,47;2,556;2,499
2020;5;3;19;2,32;2,364;2,555
2020;5;3;20;2,17;2,209;1,944
2020;5;3;21;1,97;2,063;2,412
2020;5;3;22;1,8;1,925;1,754
2020;5;3;23;1,66;1,732;1,746
2020;5;4;0;1,41;1,571;1,639
2020;5;4;1;1,23;1,395;1,2
2020;5;4;2;1,12;1,155;1,106
2020;5;4;3;1,21;1,214;1,129
2020;5;4;4;1,59;1,459;1,282
2020;5;4;5;2,26;2,003;1,926
2020;5;4;6;2,71;2,624;2,838
2020;5;4;7;2,8;2,968;3,029
2020;5;4;8;2,39;2,729;2,73
2020;5;4;9;2,0;2,159;1,887
2020;5;4;10;1,68;1,665;1,645
2020;5;4;11;1,64;1,503;1,531
2020;5;4;12;1,83;1,688;1,733
2020;5;4;13;1,94;1,937;2,054
2020;5;4;14;1,76;1,943;2,023
2020;5;4;15;1,5;1,741;1,607
2020;5;4;16;1,22;1,435;1,384
2020;5;4;17;1,06;1,149;1,0
2020;5;4;18;0,87;0,983;1,102
2020;5;4;19;0,76;0,951;0,784
2020;5;4;20;0,93;0,889;0,649
2020;5;4;21;1,08;1,091;1,081
2020;5;4;22;1,08;1,21;1,161
2020;5;4;23;0,97;1,119;1,252
2020;5;5;0;0,85;0,974;0,641
2020;5;5;1;0,72;0,851;1,127
2020;5;5;2;0,53;0,711;0,425
2020;5;5;3;0,17;0,471;0,618
2020;5;5;4;0,65;0,528;0,137
2020;5;5;5;1,67;1,173;1,102
2020;5;5;6;2,6;2,273;2,647
2020;5;5;7;3,52;3,32;3,29
2020;5;5;8;4,12;3,974;4,077
2020;5;5;9;4,27;4,278;4,349
2020;5;5;10;4,07;4,204;4,202
2020;5;5;11;3,82;3,844;3,663
2020;5;5;12;3,77;3,704;3,591
2020;5;5;13;3,89;3,762;3,669
2020;5;5;14;4,03;3,924;3,919
2020;5;5;15;4,15;4,116;4,055
2020;5;5;16;4,08;4,164;4,149
2020;5;5;17;3,94;4,034;3,91
2020;5;5;18;4,01;3,975;3,816
2020;5;5;19;4,29;4,085;4,042
2020;5;5;20;4,48;4,369;4,447
2020;5;5;21;4,54;4,593;4,544
2020;5;5;22;4,55;4,607;4,483
2020;5;5;23;4,49;4,578;4,494
2020;5;6;0;4,39;4,44;4,371
2020;5;6;1;4,15;4,28;4,327
2020;5;6;2;3,69;3,949;3,822
2020;5;6;3;3,3;3,444;3,43
2020;5;6;4;3,44;3,29;2,984
2020;5;6;5;3,94;3,607;3,779
2020;5;6;6;4,55;4,239;4,363
2020;5;6;7;5,24;4,957;5,011
2020;5;6;8;5,79;5,582;5,615
2020;5;6;9;5,89;5,966;5,981
2020;5;6;10;5,87;6,014;5,727
2020;5;6;11;5,93;5,898;5,664
2020;5;6;12;6,04;5,92;5,899
2020;5;6;13;6,27;6,132;5,998
2020;5;6;14;6,59;6,4;6,305
2020;5;6;15;6,62;6,662;6,643
2020;5;6;16;6,39;6,608;6,348
2020;5;6;17;6,05;6,229;5,962
2020;5;6;18;5,79;5,836;5,625
2020;5;6;19;5,79;5,691;5,48
2020;5;6;20;6,17;5,891;5,713
2020;5;6;21;6,99;6,461;6,381
2020;5;6;22;7,81;7,318;7,418
2020;5;6;23;8,22;7,963;8,062
2020;5;7;0;8,07;8,189;8,041
2020;5;7;1;7,56;7,869;7,641
2020;5;7;2;6,97;7,285;6,772
